DEPTH:1,CALI,AT10,AT30,AT60,AT90,GR,Rv,Rh,Csh_pred,Rss_pred,Rvsh,Rhsh,Rv_sim,Rh_sim,Rv_err,Rh_err
9911.0,12.5698,2.0968,1.6308,1.5512,1.5532,77.4979,4.0991,1.1573,0.9882428,-5.298876,0.775,0.775,2.717627,0.78558713,33.70186020120437,32.11897243782241
9911.25,12.6061,2.1326,1.6329,1.5391,1.5394,76.7868,3.8,1.1545,0.9848721,-4.966682,0.775,0.775,2.6953096,0.7887948,29.070798974288138,31.67649930356746
9911.5,12.6425,2.1564,1.6412,1.5327,1.5316,76.0757,3.3727,1.145,0.97833055,-4.490787,0.775,0.775,2.6547308,0.7952055,21.287668727904503,30.54974027075622
9911.75,12.6025,2.1804,1.656,1.5355,1.5313,79.254,2.8843,1.1296,0.96741307,-3.9457538,0.775,0.775,2.592753,0.80644107,10.108070120923717,28.608262336287886
9912.0,12.5625,2.2191,1.6897,1.5691,1.554,82.4323,2.4201,1.1098,0.9521792,-3.426487,0.775,0.775,2.5146227,0.82327414,3.9057348164727443,25.8177927924311
9912.25,12.5116,2.2481,1.7326,1.6135,1.5857,83.177,2.0366,1.0879,0.93464094,-2.996165,0.775,0.775,2.4333184,0.8444704,19.479444983852385,22.376102423315075
9912.5,12.4607,2.2201,1.7886,1.6633,1.624,83.9217,1.7506,1.0668,0.91777575,-2.6741028,0.775,0.775,2.3618271,0.866943,34.91529390415056,18.734251804730842
9912.75,12.4317,2.1663,1.8229,1.6946,1.6443,87.4113,1.5537,1.0488,0.90389514,-2.4515426,0.775,0.775,2.3070517,0.88722116,48.48758824936416,15.40606812063198
9913.0,12.4026,2.0878,1.7521,1.6453,1.5835,90.9009,1.4296,1.0354,0.89406645,-2.3107762,0.775,0.775,2.2702203,0.9026974,58.80108279893701,12.816555499569994
9913.25,12.3045,1.9986,1.6505,1.5701,1.4981,89.9107,1.3642,1.027,0.88851285,-2.2362726,0.775,0.775,2.2500708,0.9118977,64.93701878888675,11.207622307068874
9913.5,12.2063,1.9027,1.5833,1.5125,1.4365,88.9205,1.3489,1.0236,0.88715035,-2.2184985,0.775,0.775,2.2451973,0.9142083,66.44653392709453,10.686958483673257
9913.75,12.1881,1.8168,1.5314,1.4651,1.3874,89.5813,1.3831,1.0249,0.8900602,-2.2567174,0.775,0.775,2.2556362,0.90929914,63.08554805942889,11.279233563456929
9914.0,12.1699,1.7813,1.4849,1.43,1.3502,90.2421,1.475,1.0306,0.8975934,-2.3599463,0.775,0.775,2.283256,0.8970288,54.797020605054946,12.960527476675873
9914.25,12.2063,1.7788,1.4572,1.4139,1.3301,87.1822,1.6432,1.0404,0.9101926,-2.5487287,0.775,0.775,2.3314772,0.8778044,41.886390288593475,15.628181609315442
9914.5,12.2426,1.8199,1.4957,1.4516,1.3577,84.1222,1.9195,1.0538,0.9278442,-2.8581927,0.775,0.775,2.4037907,0.8532618,25.230044926104057,19.030002996531948
9914.75,12.2789,1.8827,1.5567,1.5052,1.4026,83.755,2.35,1.0696,0.94901925,-3.3391464,0.775,0.775,2.4993591,0.8269428,6.355707696143613,22.68672387102423
9915.0,12.3153,1.9493,1.582,1.5201,1.4255,83.3877,2.9907,1.0859,0.9699156,-4.053204,0.775,0.775,2.6064346,0.8038057,12.84867811335338,25.97792532597911
9915.25,12.2499,2.0134,1.5926,1.5197,1.4407,81.1725,3.8775,1.1011,0.98568463,-5.0397744,0.775,0.775,2.7005847,0.7880154,30.352426820382387,28.43380027197977
9915.5,12.1845,2.0597,1.6183,1.5371,1.4706,78.9573,4.9517,1.1138,0.9942345,-6.233458,0.775,0.775,2.7608426,0.78005654,44.24455112947469,29.96439789929409
9915.75,12.1899,2.0875,1.6454,1.5587,1.5025,79.9613,5.9824,1.1237,0.99760157,-7.3782544,0.775,0.775,2.788557,0.7770595,53.38731859099518,30.848136028382466
9916.0,12.1954,2.0812,1.6458,1.5571,1.5099,80.9654,6.65,1.1316,0.998643,-8.120115,0.775,0.775,2.7981634,0.7761538,57.922354676669705,31.410940007802747
9916.25,12.1572,2.0565,1.6337,1.5439,1.5059,78.8876,6.8082,1.1383,0.99881554,-8.297069,0.775,0.775,2.7998405,0.776005,58.87546707959718,31.827722948401593
9916.5,12.119,2.0392,1.6349,1.5398,1.5136,76.8097,6.5792,1.1447,0.9985623,-8.044782,0.775,0.775,2.7973895,0.7762234,57.481312206747006,32.189794610220865
9916.75,12.119,2.0274,1.6425,1.5411,1.5291,78.02,6.1815,1.1509,0.9979855,-7.60546,0.775,0.775,2.792012,0.77672416,54.83277560071074,32.51158574006779
9917.0,12.119,2.0196,1.6416,1.5422,1.5453,79.2302,5.7765,1.1569,0.99716043,-7.158,0.775,0.775,2.7846866,0.7774466,51.79284055398304,32.79915052148999
9917.25,12.1335,2.0162,1.6371,1.5434,1.5597,78.1581,5.4415,1.1621,0.9962291,-6.7879343,0.775,0.775,2.7767959,0.77826977,48.970029144441334,33.029019209944884
9917.5,12.1481,2.0196,1.6413,1.546,1.5642,77.0861,5.198,1.1662,0.99536693,-6.5190244,0.775,0.775,2.769764,0.7790384,46.71481441836855,33.198556914744124
9917.75,12.1718,2.0304,1.6525,1.5518,1.5629,79.4984,5.0391,1.1693,0.9947015,-6.3436446,0.775,0.775,2.7644835,0.77963555,45.139341314058825,33.32459175646851
9918.0,12.1954,2.0508,1.6668,1.5665,1.5665,81.9107,4.9475,1.1717,0.9942762,-6.2426915,0.775,0.775,2.7611673,0.7800189,44.19065613286431,33.428443657351785
9918.25,12.2444,2.0783,1.6852,1.5893,1.5743,81.7042,4.9049,1.1743,0.9940686,-6.196097,0.775,0.775,2.7595634,0.7802065,43.738640012132315,33.55986532539238
9918.5,12.2935,2.1038,1.7097,1.6166,1.5832,81.4977,4.8983,1.178,0.99403954,-6.189669,0.775,0.775,2.7593398,0.7802328,43.66739870122849,33.76631688181127
9918.75,12.2754,2.1284,1.7416,1.6481,1.5961,81.8359,4.921,1.1843,0.99415994,-6.2163405,0.775,0.775,2.7602682,0.78012395,43.90838830797102,34.12784353196797
9919.0,12.2572,2.1568,1.7829,1.6818,1.6204,82.174,4.9718,1.1943,0.9944165,-6.275046,0.775,0.775,2.7622566,0.77989227,44.44151771361573,34.698797136677435
9919.25,12.2263,2.1829,1.8253,1.7131,1.6504,82.3521,5.0511,1.2088,0.9947937,-6.3664193,0.775,0.775,2.7652092,0.7795526,45.2553068044971,35.51021021458584
9919.5,12.1954,2.1872,1.84,1.7262,1.663,82.5302,5.1569,1.2278,0.99525744,-6.488245,0.775,0.775,2.7688882,0.7791365,46.307117937284744,36.54206883035434
9919.75,12.15,2.1676,1.8266,1.7199,1.6572,82.8055,5.2813,1.2499,0.9957502,-6.63143,0.775,0.775,2.772863,0.778696,47.49658396182067,37.69933590079052
9920.0,12.1045,2.1339,1.8037,1.7033,1.6431,83.0809,5.4109,1.2728,0.99620926,-6.780572,0.775,0.775,2.7766333,0.7782875,48.684446900991006,38.85233576832741
9920.25,12.1372,2.094,1.7749,1.6795,1.6238,83.4926,5.5295,1.2943,0.9965863,-6.9171834,0.775,0.775,2.7797842,0.7779532,49.72810918571871,39.89390346188454
9920.5,12.1699,2.0852,1.7604,1.6672,1.6176,83.9043,5.6227,1.3129,0.99685717,-7.024948,0.775,0.775,2.782081,0.77771384,50.52055260376387,40.76366553131157
9920.75,12.199,2.1175,1.7676,1.6737,1.6313,81.7268,5.6821,1.3293,0.997021,-7.0947194,0.775,0.775,2.783485,0.77756935,51.01309488110913,41.505352171784025
9921.0,12.2281,2.1836,1.8016,1.7063,1.6697,79.5492,5.7043,1.3463,0.997086,-7.123404,0.775,0.775,2.7840452,0.7775122,51.19392003538758,42.248221590571546
9921.25,12.2063,2.2886,1.8655,1.7665,1.7347,78.2827,5.6893,1.3682,0.9970607,-7.1120315,0.775,0.775,2.7838275,0.7775344,51.06906749057587,43.17099654592629
9921.5,12.1845,2.3978,1.9298,1.8204,1.7954,77.0162,5.6385,1.3998,0.99694926,-7.063305,0.775,0.775,2.78287,0.77763265,50.645206096568316,44.44687428823929
9921.75,12.1518,2.5108,1.9971,1.8695,1.8542,75.0674,5.5554,1.4451,0.99675363,-6.9820633,0.775,0.775,2.7812014,0.77780527,49.93697370828629,46.176370578887564
9922.0,12.119,2.62,2.0738,1.9294,1.9254,73.1186,5.4475,1.5056,0.996482,-6.8769794,0.775,0.775,2.7789109,0.7780456,48.98740935621047,48.323220331281206
9922.25,12.0827,2.7203,2.1588,1.9975,2.009,72.1917,5.3257,1.5787,0.9961516,-6.7595105,0.775,0.775,2.7761614,0.77833873,47.87236546808429,50.697489685485806
9922.5,12.0463,2.8053,2.2291,2.0444,2.0793,71.2648,5.2003,1.6573,0.9957819,-6.6393714,0.775,0.775,2.7731287,0.7786678,46.673677519757256,53.015880795327305
9922.75,12.0717,2.8571,2.2744,2.0623,2.1269,71.5259,5.0755,1.7303,0.99537426,-6.518554,0.775,0.775,2.7698348,0.779032,45.42735185004046,54.97705646658856
9923.0,12.0972,2.8583,2.2986,2.0781,2.1555,71.787,4.9453,1.7862,0.9948879,-6.3876495,0.775,0.775,2.7659652,0.7794682,44.06880829651632,56.361651620810406
9923.25,12.0936,2.7863,2.2866,2.087,2.1513,73.0614,4.7951,1.8163,0.99422616,-6.2283883,0.775,0.775,2.7607965,0.7800643,42.424630415715306,57.05201316954891
9923.5,12.09,2.709,2.2501,2.0805,2.1248,74.3359,4.6099,1.8179,0.9932474,-6.023498,0.775,0.775,2.7533305,0.780952,40.27353154880865,57.04098262962083
9923.75,12.1299,2.6242,2.1779,2.0487,2.0651,74.3337,4.3856,1.7945,0.9918005,-5.769271,0.775,0.775,2.7426295,0.7822759,37.462843669152356,56.40702618301064
9924.0,12.1699,2.541,2.1102,2.0095,2.0082,74.3316,4.1355,1.7536,0.98979443,-5.4822516,0.775,0.775,2.7283423,0.78413385,34.0263016638135,55.284337846249564
9924.25,12.1936,2.469,2.0558,1.9644,1.9605,72.7774,3.8858,1.7046,0.9872892,-5.1937327,0.775,0.775,2.7112281,0.7864886,30.22728570055266,53.860812353357716
9924.5,12.2172,2.4323,2.0258,1.9434,1.9325,71.2231,3.6629,1.6563,0.9845324,-4.935086,0.775,0.775,2.693156,0.78912264,26.474760327826957,52.356297706539976
9924.75,12.2226,2.4611,2.0415,1.9652,1.942,70.88,3.4842,1.615,0.98189557,-4.7271094,0.775,0.775,2.6764905,0.79168284,23.182063450065233,50.97939074962131
9925.0,12.2281,2.5105,2.0732,1.9938,1.9662,70.5369,3.3555,1.5836,0.97972167,-4.5769267,0.775,0.775,2.6631446,0.79382306,20.63344990402447,49.87224909234872
9925.25,12.1627,2.5955,2.1343,2.0359,2.0171,70.6402,3.2738,1.5623,0.9782056,-4.4812617,0.775,0.775,2.654026,0.79533154,18.931332656419432,49.092265395664
9925.5,12.0972,2.673,2.1965,2.0819,2.0684,70.7434,3.2335,1.5491,0.9774064,-4.4334283,0.775,0.775,2.6492767,0.79613185,18.067829491311656,48.60681367962427
9925.75,12.1409,2.7294,2.255,2.1301,2.1139,72.4212,3.2315,1.5416,0.9773375,-4.4294114,0.775,0.775,2.6488688,0.796201,18.02974472506283,48.352296920285426
9926.0,12.1845,2.7608,2.2904,2.1562,2.1347,74.099,3.2711,1.537,0.9780547,-4.472201,0.775,0.775,2.653124,0.7954822,18.891990645061316,48.244488076412914
9926.25,12.2063,2.7341,2.2765,2.1359,2.1058,73.0527,3.3648,1.5334,0.9796917,-4.575194,0.775,0.775,2.6629581,0.7938527,20.858352795363714,48.229249583799465
9926.5,12.2281,2.6833,2.2575,2.1119,2.0837,72.0065,3.5333,1.5293,0.9823476,-4.760975,0.775,0.775,2.6793013,0.79124093,24.17000362545339,48.26123516921134
9926.75,12.2572,2.5835,2.2234,2.0768,2.0718,72.3162,3.8033,1.524,0.9859119,-5.05897,0.775,0.775,2.702099,0.78779876,28.953827337992642,48.307167826675055
9927.0,12.2863,2.5016,2.1742,2.0282,2.0403,72.6259,4.2021,1.5173,0.98991865,-5.499391,0.775,0.775,2.7291996,0.7840178,35.051530237180394,48.32809587525275
9927.25,12.279,2.4757,2.1005,1.9584,1.9717,71.7606,4.7463,1.5095,0.9936274,-6.100708,0.775,0.775,2.7561967,0.7806063,41.92957172345977,48.287093114205334
9927.5,12.2717,2.5075,2.0707,1.9295,1.9376,70.8953,5.4196,1.5008,0.99639446,-6.8449035,0.775,0.775,2.778178,0.7781232,48.73832060284382,48.152771859026664
9927.75,12.2863,2.6815,2.1472,1.9998,1.9881,70.8953,6.1425,1.4911,0.9980463,-7.6438346,0.775,0.775,2.7925704,0.7766712,54.536909197324846,47.912871625755855
9928.0,12.3008,2.8434,2.2078,2.0532,2.0286,70.8953,6.7603,1.4792,0.9988426,-8.325748,0.775,0.775,2.800108,0.77598166,58.58012283578218,47.54044992850238
9928.25,12.2899,2.958,2.2248,2.0616,2.0413,71.4757,7.0966,1.4639,0.9991284,-8.69483,0.775,0.775,2.8029697,0.7757364,60.502639374664305,47.00892195202254
9928.5,12.279,3.0139,2.24,2.0709,2.0496,72.0561,7.0651,1.444,0.9991014,-8.655143,0.775,0.775,2.8026948,0.7757595,60.33042989461056,46.27704167960423
9928.75,12.2318,2.9018,2.2496,2.0826,2.0449,72.7151,6.7308,1.4202,0.99880004,-8.278898,0.775,0.775,2.79969,0.7760184,58.40479574250532,45.358514214985604
9929.0,12.1845,2.7973,2.2584,2.0933,2.0389,73.3742,6.2516,1.3951,0.9981871,-7.741735,0.775,0.775,2.7938657,0.7765487,55.30958985388412,44.33741784507626
9929.25,12.2281,2.7195,2.2645,2.1008,2.0297,76.2246,5.7764,1.3731,0.997273,-7.209748,0.775,0.775,2.7856684,0.7773476,51.77500912146129,43.387399002118535
9929.5,12.2717,2.6547,2.2718,2.1089,2.0225,79.0751,5.3936,1.3579,0.996214,-6.7818084,0.775,0.775,2.7766738,0.7782833,48.519100530392976,42.684785476427244
9929.75,12.3008,2.6381,2.2828,2.1198,2.0222,79.1301,5.1326,1.3515,0.99526936,-6.490982,0.775,0.775,2.7689862,0.77912587,46.051002900514874,42.351027060737
9930.0,12.3299,2.6393,2.294,2.1317,2.021,79.1852,4.9855,1.3534,0.99464273,-6.3283935,0.775,0.775,2.764027,0.7796885,44.5586777919394,42.39038883433025
9930.25,12.3553,2.705,2.3069,2.1473,2.0192,79.1456,4.9253,1.3609,0.99437016,-6.2634664,0.775,0.775,2.761901,0.77993417,43.92420965637761,42.689825272838675
9930.5,12.3808,2.7708,2.3252,2.1628,2.0266,79.1059,4.919,1.3705,0.99435014,-6.258787,0.775,0.775,2.7617457,0.7799522,43.85554601952757,43.089950523947074
9930.75,12.3517,2.8321,2.3616,2.1757,2.0676,77.7004,4.9372,1.3792,0.99444556,-6.2810464,0.775,0.775,2.7624876,0.77986616,44.04748339306484,43.455179889628056
9931.0,12.3226,2.8752,2.3866,2.1805,2.0997,76.2948,4.9598,1.3855,0.9945575,-6.307606,0.775,0.775,2.763361,0.77976525,44.28483049371243,43.71957789255539
9931.25,12.3462,2.8388,2.361,2.1497,2.0918,76.9623,4.9774,1.3893,0.9946419,-6.328027,0.775,0.775,2.7640214,0.77968925,44.468570003677364,43.87898564913579
9931.5,12.3699,2.7958,2.3293,2.1129,2.0775,77.6299,4.9886,1.391,0.9946942,-6.340848,0.775,0.775,2.7644312,0.7796422,44.58502910286576,43.950954398862066
9931.75,12.3426,2.7253,2.2687,2.049,2.0337,76.9073,4.996,1.391,0.99472743,-6.34905,0.775,0.775,2.7646923,0.7796123,44.661883376329975,43.95310547950026
9932.0,12.3153,2.6652,2.2085,1.9875,1.9923,76.1847,5.0031,1.3895,0.99475765,-6.3565593,0.775,0.775,2.76493,0.7795851,44.735663691672784,43.894557534211316
9932.25,12.3535,2.6621,2.1517,1.9385,1.9652,74.9075,5.0131,1.3862,0.99479866,-6.3668528,0.775,0.775,2.7652526,0.7795482,44.83946878818608,43.76365403354366
9932.5,12.3917,2.6735,2.102,1.8923,1.948,73.6302,5.0285,1.3807,0.9948608,-6.3826013,0.775,0.775,2.765742,0.7794923,44.99866633146388,43.54368663502437
9932.75,12.3972,2.7655,2.0944,1.8654,1.9863,70.256,5.051,1.3728,0.99495053,-6.405647,0.775,0.775,2.7664506,0.7794118,45.22964475273354,43.224665446159165
9933.0,12.4026,2.8528,2.0965,1.8508,2.0241,66.8817,5.0817,1.3628,0.99507105,-6.4372754,0.775,0.775,2.7674057,0.77930355,45.54173311357794,42.81600009390851
9933.25,12.3808,2.9098,2.161,1.9139,2.0581,66.583,5.1221,1.3518,0.99522734,-6.4794164,0.775,0.775,2.7686503,0.7791635,45.94696914643955,42.36103862960551
9933.5,12.359,2.9626,2.2288,1.9797,2.0875,66.2842,5.1772,1.3411,0.99543625,-6.5379224,0.775,0.775,2.7703247,0.77897644,46.489903673196906,41.915111443614386
9933.75,12.3626,2.9877,2.3196,2.0634,2.0854,67.0458,5.2599,1.3321,0.9957384,-6.6274276,0.775,0.775,2.7727685,0.77870655,47.28476781940643,41.542935920865965
9934.0,12.3662,3.0206,2.4081,2.1424,2.0852,67.8074,5.3959,1.3259,0.9961986,-6.7766824,0.775,0.775,2.7765458,0.778297,48.543416982973234,41.300474614684916
9934.25,12.4025,3.1142,2.4789,2.1852,2.1,72.163,5.627,1.3231,0.9968746,-7.0321603,0.775,0.775,2.7822294,0.77769846,50.55572376891861,41.22149064764127
9934.5,12.4389,3.205,2.5554,2.233,2.1156,76.5186,6.0128,1.3237,0.9977488,-7.4599233,0.775,0.775,2.7898736,0.77693063,53.60109100575268,41.30613959303001
9934.75,12.4789,3.2705,2.6854,2.3276,2.1395,75.7232,6.632,1.3274,0.99867177,-8.147129,0.775,0.775,2.7984424,0.77612895,57.80394505821752,41.530138034139455
9935.0,12.5189,3.3343,2.8208,2.4286,2.1681,74.9278,7.5811,1.3339,0.99940884,-9.2006645,0.775,0.775,2.805898,0.775497,62.9882477328343,41.86243201957238
9935.25,12.5117,3.3805,3.0083,2.593,2.2456,72.2037,8.9555,1.3427,0.9998171,-10.726153,0.775,0.775,2.8105233,0.77515197,68.61679111651311,42.2691615400075
9935.5,12.5044,3.4287,3.1741,2.74,2.3155,69.4796,10.7725,1.3542,0.99996126,-12.742866,0.775,0.775,2.8123972,0.77503186,73.89280815416657,42.76828646853516
9935.75,12.5026,3.5006,3.0666,2.667,2.289,63.4273,12.7677,1.3699,0.99999297,-14.958099,0.775,0.775,2.812875,0.7750057,77.9688195021427,43.42611152609383
9936.0,12.5007,3.5692,2.9596,2.5944,2.2612,57.3751,14.1404,1.3937,0.99999785,-16.485302,0.775,0.775,2.8129587,0.77500176,80.10693673908665,44.39249735972696
9936.25,12.4807,3.5934,2.8638,2.5277,2.2129,54.4276,13.8716,1.4318,0.99999726,-16.196505,0.775,0.775,2.812948,0.7750022,79.72153184556842,45.872176174745164
9936.5,12.4607,3.636,2.7773,2.4677,2.1717,51.4801,11.9123,1.4924,0.9999857,-14.039362,0.775,0.775,2.812759,0.7750117,76.38777631039426,48.06943726392637
9936.75,12.4171,4.0331,2.8751,2.5412,2.2695,47.4198,9.3537,1.5843,0.9998754,-11.225467,0.775,0.775,2.8112512,0.7751032,69.94503604474522,51.07598236426857
9937.0,12.3735,4.4193,2.9794,2.6207,2.3726,43.3596,7.1414,1.7147,0.99919957,-8.804646,0.775,0.775,2.803701,0.77567554,60.74017806144904,54.76319267498534
9937.25,12.3444,4.5213,3.2549,2.8579,2.6163,41.9597,5.548,1.8853,0.99699175,-7.079449,0.775,0.775,2.783241,0.7775953,49.83343486744634,58.75482514183673
9937.5,12.3153,4.634,3.5322,3.096,2.8631,40.5597,4.4915,2.0886,0.9929033,-5.957195,0.775,0.775,2.7507606,0.7812657,38.75630512596385,62.593810398277505
9937.75,12.4789,5.1694,3.8817,3.3712,3.2401,38.1368,3.822,2.3047,0.98800164,-5.2669597,0.775,0.775,2.7160537,0.7858159,28.936323278677644,65.9037664510032
9938.0,12.6425,5.6992,4.231,3.6462,3.6171,35.7139,3.4188,2.5065,0.9837797,-4.86846,0.775,0.775,2.6884046,0.789851,21.36408798148148,68.48789108933838
9938.25,12.7297,5.7765,4.5674,3.898,3.9985,36.2967,3.2026,2.6736,0.9811507,-4.668906,0.775,0.775,2.671971,0.7924158,16.568691604091114,70.36146776965819
9938.5,12.817,5.8538,4.9038,4.1498,4.3799,36.8796,3.1284,2.8043,0.9804217,-4.618014,0.775,0.775,2.6675134,0.79313415,14.732343353985552,71.71721453163885
9938.75,12.8824,5.7744,5.1588,4.2088,4.7012,35.2213,3.1792,2.916,0.9816186,-4.7011127,0.775,0.775,2.6748798,0.79195714,15.863116842211339,72.84097599558052
9939.0,12.9478,5.703,5.3962,4.2736,5.008,33.563,3.3625,3.0351,0.9845792,-4.9328494,0.775,0.775,2.693553,0.78907996,19.894335438327715,74.00151678162436
9939.25,12.9751,5.7812,5.3294,4.4284,5.0601,33.618,3.7093,3.1853,0.9887975,-5.353268,0.775,0.775,2.721517,0.78506786,26.62990089696027,75.35340921383235
9939.5,13.0024,5.9079,5.2567,4.5496,5.0868,33.6731,4.2748,3.3812,0.9933021,-6.027056,0.775,0.775,2.7537901,0.78090286,35.58084260896469,76.90456457622062
9939.75,12.9933,6.3663,5.1223,4.3981,4.901,34.1052,5.1347,3.623,0.9969137,-7.038162,0.775,0.775,2.782596,0.7776644,45.80800998505058,78.53534576348629
9940.0,12.9842,6.6071,4.9247,4.2213,4.6715,34.5374,6.3654,3.8937,0.9989705,-8.4671955,0.775,0.775,2.801387,0.7758719,55.99040010667834,80.07366071084273
9940.25,12.9006,5.8135,4.4283,3.9212,4.2328,36.723,7.9786,4.1582,0.9997522,-10.318702,0.775,0.775,2.8097463,0.77520645,64.78396879889483,81.35716303574517
9940.5,12.817,5.1275,3.9687,3.619,3.8096,38.9087,9.7985,4.3694,0.99994946,-12.386528,0.775,0.775,2.8122318,0.7750416,71.29936440170934,82.26205931706423
9940.75,12.7116,4.8013,3.6497,3.3291,3.4553,40.1201,11.3692,4.4785,0.999987,-14.153654,0.775,0.775,2.8127797,0.77501065,75.25965182252678,82.69486110551398
9941.0,12.6061,4.477,3.4001,3.1158,3.1697,41.3316,12.107,4.445,0.9999931,-14.963392,0.775,0.775,2.812877,0.7750056,76.76652399625374,82.56455390338017
9941.25,12.5697,4.1739,3.3264,3.0899,3.0584,44.4801,11.7088,4.247,0.99998987,-14.474536,0.775,0.775,2.8128247,0.77500826,75.97683173250259,81.75163029894594
9941.5,12.5334,3.9383,3.2833,3.0706,2.9785,47.6286,10.3964,3.8984,0.99996686,-12.936263,0.775,0.775,2.812478,0.77502716,72.94757737783539,80.11935266067721
9941.75,12.5334,3.8295,3.2897,3.0592,2.9542,50.9314,8.709,3.4575,0.99984825,-10.960199,0.775,0.775,2.81091,0.7751259,67.72407869450026,77.58131827122047
9942.0,12.5334,3.7384,3.2735,3.0302,2.9253,54.2342,7.1194,3.0051,0.99936,-9.089782,0.775,0.775,2.8053825,0.7755386,60.59523990563698,74.19258516079408
9942.25,12.4935,3.6681,3.2167,2.9683,2.8778,61.1174,5.8527,2.6067,0.9979721,-7.590215,0.775,0.775,2.791903,0.77673596,52.297178755934596,70.20232625782693
9942.5,12.4535,3.5831,3.1225,2.8711,2.7812,68.0006,4.939,2.2931,0.9953253,-6.502254,0.775,0.775,2.7694542,0.779076,43.92682241751468,66.02520691699173
9942.75,12.5007,3.4852,2.996,2.7455,2.6416,71.4981,4.3231,2.0664,0.9917828,-5.7652154,0.775,0.775,2.742511,0.78229237,36.561471305039426,62.1422587094545
9943.0,12.548,3.3973,2.8979,2.6539,2.5366,74.9956,3.9351,1.9136,0.98827016,-5.298508,0.775,0.775,2.7178533,0.7855623,30.933056142817232,58.94845961328335
9943.25,12.5698,3.3258,2.8258,2.5894,2.465,77.2784,3.7174,1.8175,0.9856588,-5.03416,0.775,0.775,2.7004626,0.78804123,27.356147314596956,56.64147268135249
9943.5,12.5916,3.2884,2.7684,2.5259,2.4176,79.5612,3.6314,1.7613,0.9844237,-4.9253573,0.775,0.775,2.692465,0.78922755,25.8560041055849,55.19062367220899
9943.75,12.7079,3.2578,2.7165,2.4584,2.3784,77.8356,3.6576,1.7308,0.9846762,-4.947081,0.775,0.775,2.694086,0.7889843,26.342791042511436,54.41505091830051
9944.0,12.8242,3.1753,2.652,2.3734,2.3151,76.11,3.7935,1.7151,0.9862897,-5.093946,0.775,0.775,2.7045932,0.7874386,28.704542464475878,54.087891583400705
9944.25,12.7551,3.0763,2.5883,2.2946,2.2505,75.4481,4.0498,1.7071,0.9889342,-5.3761086,0.775,0.775,2.722381,0.784938,32.77739357598606,54.019215172466026
9944.5,12.6861,2.999,2.5488,2.2703,2.2213,74.7861,4.4433,1.7022,0.99205536,-5.811086,0.775,0.775,2.744485,0.78204167,38.23318476294145,54.05700452990796
9944.75,12.6062,2.9335,2.5221,2.2611,2.2054,75.1261,4.9844,1.6987,0.99497294,-6.4099984,0.775,0.775,2.7666354,0.7793917,44.494113274652264,54.11834308648745
9945.0,12.5262,2.8845,2.5129,2.2517,2.1986,75.4661,5.6587,1.6957,0.9971629,-7.15667,0.775,0.775,2.7847147,0.7774445,50.78879073300398,54.15200319339091
9945.25,12.5625,2.8265,2.4916,2.2274,2.1793,76.0227,6.4068,1.6932,0.99849784,-7.9852605,0.775,0.775,2.7967794,0.7762793,56.34670359384123,54.153125995218744
9945.5,12.5989,2.742,2.4371,2.1733,2.1301,76.5792,7.1262,1.6912,0.9991856,-8.782161,0.775,0.775,2.803557,0.7756874,60.65845865822036,54.133905124980096
9945.75,12.548,2.663,2.3778,2.122,2.0787,75.215,7.7116,1.6899,0.9995053,-9.430702,0.775,0.775,2.8069427,0.7754151,63.601033490589224,54.11473326770799
9946.0,12.4971,2.6016,2.3236,2.0856,2.035,73.8508,8.1104,1.6891,0.99964774,-9.8725395,0.775,0.775,2.8085313,0.7752945,65.37123589055687,54.100143111244016
9946.25,12.4971,2.5622,2.2755,2.0685,1.9974,72.3998,8.3392,1.6887,0.99971014,-10.126042,0.775,0.775,2.8092494,0.7752419,66.31272302987662,54.092383998857976
9946.5,12.4971,2.5423,2.2328,2.0687,1.9646,70.9488,8.4512,1.6884,0.9997365,-10.250111,0.775,0.775,2.8095577,0.77521974,66.75551783988892,54.08554024618402
9946.75,12.4499,2.602,2.2352,2.0687,1.9498,69.3348,8.4988,1.6884,0.999747,-10.302873,0.775,0.775,2.8096814,0.77521086,66.94025726505082,54.08606625258484
9947.0,12.4026,2.7242,2.2742,2.0649,1.9492,67.7208,8.5165,1.6883,0.9997508,-10.322466,0.775,0.775,2.8097265,0.7752077,67.00843683826324,54.083533830173295
9947.25,12.3881,2.9011,2.395,2.1573,2.0491,69.4278,8.5228,1.6884,0.9997521,-10.3294735,0.775,0.775,2.809742,0.77520657,67.0326421612973,54.0863204301745
9947.5,12.3735,3.1029,2.562,2.3113,2.2104,71.1349,8.526,1.6885,0.9997528,-10.333043,0.775,0.775,2.8097506,0.775206,67.04491488452028,54.08907139975536
9947.75,12.3699,3.4007,2.8087,2.5245,2.393,69.9171,8.5309,1.6889,0.9997538,-10.33857,0.775,0.775,2.8097618,0.7752052,67.06371235603491,54.099994377991365
9948.0,12.3662,3.7415,3.0881,2.7588,2.5784,68.6993,8.5428,1.69,0.9997564,-10.352023,0.775,0.775,2.809793,0.77520293,67.10922653634779,54.13000414357383
9948.25,12.3081,3.7938,3.1772,2.8778,2.6647,68.0679,8.5704,1.6924,0.9997621,-10.383192,0.775,0.775,2.8098607,0.7751981,67.21435748238885,54.195337863544346
