DEPTH,CAL,AT10,AT30,AT60,AT90,GR,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err
8102.5,7.4954,5.1967,3.9204,3.1278,2.5438,54.493,7.3854,3.2658,2.78,0.58,AkerBP,2.0,0.124096856,7.435219,6.85752053886652,3.014184337803905,7.147608269470569,7.7045643393990755
8102.75,7.4943,4.1466,3.0228,2.5521,2.1783,49.5203,5.92,2.7049,2.78,0.58,AkerBP,2.0,0.15339942,6.4322453,5.871993207633495,2.524615218525913,0.8109255467315009,6.66511817346618
8103.0,7.4932,3.7993,2.5357,2.3085,2.0399,44.5476,5.1287,2.386,2.78,0.58,AkerBP,2.0,0.17749968,5.673784,5.16013803422451,2.2172998825609493,0.6129825145652888,7.070415651259462
8103.25,7.4921,3.358,2.5071,2.3608,2.0789,40.0248,4.8333,2.2618,2.78,0.58,AkerBP,2.0,0.18899326,5.3365054,4.853343158066273,2.092821595797377,0.41468888888072997,7.470970209683571
8103.5,7.491,2.9778,2.5841,2.4034,2.1084,35.502,4.8067,2.238,2.78,0.58,AkerBP,2.0,0.19232967,5.3088984,4.822516385912895,2.0672343320529314,0.32904874264868994,7.630280069127283
8103.75,7.4899,2.9658,2.5919,2.4197,2.1224,32.2115,4.9921,2.2673,2.78,0.58,AkerBP,2.0,0.1930552,5.539987,5.007157202064991,2.089811624495096,0.3016206018507454,7.8281822213603816
8104.0,7.4888,3.0824,2.6584,2.6896,2.3278,28.921,5.4725,2.3447,2.78,0.58,AkerBP,2.0,0.1929441,6.0643177,5.4306278231739995,2.14709789298876,0.7651379959068184,8.427607242344017
8104.25,7.4877,3.1067,2.8102,2.6775,2.3704,29.8376,6.2473,2.4531,2.78,0.58,AkerBP,2.0,0.191216,6.7391047,5.982060483396054,2.223722813606041,4.2456663935451555,9.350502889974273
8104.5,7.4866,3.253,2.6807,2.5629,2.3557,30.7543,7.0216,2.5448,2.78,0.58,AkerBP,2.0,0.18949029,7.4135947,6.535573495030403,2.293394501642589,6.921876850996888,9.879184940168619
8104.75,7.4855,3.2958,2.6447,2.6034,2.4361,36.8188,7.4597,2.5905,2.78,0.58,AkerBP,2.0,0.18905969,7.84358,6.886261272132397,2.329080233507904,7.68715535299815,10.09147911569566
8105.0,7.4844,3.2035,2.6964,2.6548,2.5225,42.8833,7.6094,2.6029,2.78,0.58,AkerBP,2.0,0.18925728,7.998955,7.011229782998562,2.338296643680833,7.860938010900173,10.165713485695463
8105.25,7.4833,3.201,2.7177,2.6663,2.5877,51.4158,7.7174,2.5996,2.78,0.58,AkerBP,2.0,0.19076085,8.12361,7.104257826805115,2.3336474891627175,7.944931883728781,10.230516650149356
8105.5,7.4822,2.9909,2.6126,2.5712,2.4665,59.9483,8.0282,2.5804,2.78,0.58,AkerBP,2.0,0.19597182,8.501794,7.3804830890893935,2.3123844925864163,8.068021610206602,10.386587638101988
8105.75,7.4811,3.1099,2.5369,2.5174,2.5201,65.9918,8.7694,2.5402,2.78,0.58,AkerBP,2.0,0.20653392,9.437941,8.062849915921689,2.271875726724871,8.05699459573415,10.563116025318045
8106.0,7.4799,2.9439,2.4092,2.362,2.4324,72.0352,9.9487,2.4903,2.78,0.58,AkerBP,2.0,0.21883976,10.975092,9.18167967557907,2.229725642056388,7.709754283684599,10.46357298091042
8106.25,7.4788,2.7463,2.3527,2.3306,2.3943,75.3528,11.1124,2.4528,2.78,0.58,AkerBP,2.0,0.22757585,12.508781,10.294745452106,2.2020479655247494,7.358037398707746,10.223093382063379
8106.5,7.4777,2.7382,2.404,2.3479,2.5055,78.6705,11.763,2.4359,2.78,0.58,AkerBP,2.0,0.23147827,13.349836,10.903149341344834,2.1897729596037485,7.309790518194046,10.104152075054461
8106.75,7.4766,2.7577,2.5776,2.4997,2.611,77.9509,11.97,2.4345,2.78,0.58,AkerBP,2.0,0.23221369,13.607086,11.092888350188732,2.189171038042821,7.327582705190217,10.077180610276402
8107.0,7.4755,2.8215,2.6571,2.5854,2.7032,77.2312,12.0437,2.4542,2.78,0.58,AkerBP,2.0,0.23025458,13.666265,11.159652321636678,2.2059708801241498,7.34033294056911,10.11446173400091
8107.25,7.4744,3.0388,2.8181,2.7344,2.87,75.7986,12.1823,2.5285,2.78,0.58,AkerBP,2.0,0.22268935,13.718351,11.28249705761671,2.2695846593090527,7.386149925574719,10.23987900695857
8107.5,7.4733,3.3067,2.8037,2.817,2.9296,74.3659,12.4782,2.702,2.78,0.58,AkerBP,2.0,0.20621808,13.805532,11.531868183314801,2.4210390811331943,7.583880821634518,10.398257545033516
8107.75,7.4722,3.5804,3.0836,2.866,3.1932,72.0041,12.8796,2.9632,2.78,0.58,AkerBP,2.0,0.18463062,13.887936,11.837070342600345,2.6522435934787607,8.094425738374287,10.493939204955431
8108.0,7.4711,4.0322,3.448,3.195,3.437,69.6423,13.2106,3.2044,2.78,0.58,AkerBP,2.0,0.16787934,13.927265,12.055869307518005,2.8637315488404695,8.740940551390507,10.631271100971494
8108.25,7.47,4.4228,3.8534,3.658,3.7189,68.287,13.3731,3.3324,2.78,0.58,AkerBP,2.0,0.16007656,13.937993,12.151860023736953,2.9739290632165627,9.132063442754843,10.757140102731878
8108.5,7.4689,4.7033,3.9748,4.0353,3.8575,66.9318,13.4231,3.3701,2.78,0.58,AkerBP,2.0,0.15791832,13.944365,12.181306284964085,3.0060574726888594,9.251169365019365,10.80212834370317
8108.75,7.4678,4.8407,3.7092,3.7318,3.7899,65.08,13.4578,3.3681,2.78,0.58,AkerBP,2.0,0.1581506,13.986996,12.214602015316487,3.0042529514157197,9.2377504843549,10.802738890896363
8109.0,7.4667,3.8481,3.0687,3.2126,3.0835,63.2283,13.6129,3.319,2.78,0.58,AkerBP,2.0,0.16168074,14.232074,12.380494156181813,2.961528960299079,9.05322042928536,10.770444100660473
8109.25,7.4656,3.2636,2.9739,3.3264,3.221,60.5307,14.18,3.1562,2.78,0.58,AkerBP,2.0,0.17431737,15.104438,12.956074088513851,2.8152194110933424,8.63135339552996,10.803516535918437
8109.5,7.4645,3.3043,2.7855,2.8768,2.8651,57.8332,15.5515,2.8593,2.78,0.58,AkerBP,2.0,0.20127472,17.066185,14.190736890435218,2.5391859178312473,8.750044108701942,11.195540243022869
8109.75,7.4634,2.9272,2.5276,2.7997,2.5398,54.2475,17.7566,2.551,2.78,0.58,AkerBP,2.0,0.22887012,20.025703,16.07867608845234,2.308878726308759,9.449578813216824,9.491229858535526
8110.0,7.4623,2.8038,2.4868,2.6413,2.4703,50.6618,19.961,2.3535,2.78,0.58,AkerBP,2.0,0.23644964,22.758991,18.034965966045856,2.266436908921036,9.648985691869857,3.699302786444191
8110.25,7.4612,2.6925,2.4566,2.5457,2.4411,50.0055,21.2044,2.2704,2.78,0.58,AkerBP,2.0,0.23489758,24.226246,19.188573983311652,2.290544665666185,9.50664020999579,0.8872738577424685
8110.5,7.4601,2.7135,2.4042,2.6163,2.4092,49.3492,21.5898,2.2477,2.78,0.58,AkerBP,2.0,0.23387067,24.676212,19.555330903828143,2.3027012506009275,9.42328829434204,2.447001405922829
8110.75,7.459,2.7334,2.5139,2.6753,2.4838,49.6648,21.6584,2.2438,2.78,0.58,AkerBP,2.0,0.23366627,24.756168,19.62107737123966,2.3050602296291336,9.406616503344381,2.7302000904329176
8111.0,7.4579,2.8427,2.5617,2.6063,2.5713,49.9805,21.6693,2.2439,2.78,0.58,AkerBP,2.0,0.23361161,24.768436,19.631682869791984,2.3056308034629733,9.40324389900927,2.751049666338666
8111.25,7.4568,3.0305,2.525,2.6303,2.6069,52.0127,21.7044,2.2485,2.78,0.58,AkerBP,2.0,0.23330598,24.805393,19.6667371276021,2.3086155321743176,9.388247877839973,2.6735838191824612
8111.5,7.4557,3.1576,2.6921,2.7454,2.7579,54.0448,21.9063,2.2757,2.78,0.58,AkerBP,2.0,0.23154524,25.01818,19.869037563204767,2.325950381232816,9.29989289289033,2.208128542110828
8111.75,7.4546,3.3736,2.7285,2.7654,2.7526,55.0265,22.6414,2.3759,2.78,0.58,AkerBP,2.0,0.22535609,25.801445,20.613422676622868,2.3890966254416854,8.956943136807498,0.5554369056646036
8112.0,7.4535,3.2925,3.163,3.2311,3.2861,56.0081,24.3727,2.6201,2.78,0.58,AkerBP,2.0,0.21199846,27.690601,22.409591932296753,2.53825173997368,8.054536705835815,3.1238601590137764
8112.25,7.4524,3.7543,3.0047,3.0346,3.1608,57.2559,27.0263,3.0186,2.78,0.58,AkerBP,2.0,0.1943236,30.638657,25.22506266951561,2.767501399728456,6.6647574047664335,8.31837939016578
8112.5,7.4513,4.516,3.105,3.1428,3.3034,58.5037,29.5311,3.424,2.78,0.58,AkerBP,2.0,0.1800842,33.365196,27.857285378575327,2.9845046185011808,5.667972481298265,12.835729599848692
8112.75,7.4502,5.062,3.6048,3.5827,3.7678,57.2575,30.892,3.6546,2.78,0.58,AkerBP,2.0,0.17313021,34.789032,29.247300835847856,3.103002745788927,5.324029406163873,15.093231932662201
8113.0,7.4491,4.0688,3.0226,3.0518,3.1536,56.0113,31.3572,3.7185,2.78,0.58,AkerBP,2.0,0.17129295,35.277077,29.710556037724018,3.1365263400603465,5.251246802252691,15.650764016126223
8113.25,7.448,3.9424,2.9792,3.0887,3.3264,53.3241,31.6232,3.7019,2.78,0.58,AkerBP,2.0,0.17163046,35.59428,29.962350718677044,3.1329584096755414,5.251996260096881,15.368907596760009
8113.5,7.4469,3.6805,2.7275,2.8232,3.083,50.6369,32.0482,3.6426,2.78,0.58,AkerBP,2.0,0.1727357,36.113293,30.35544368118048,3.117910107653973,5.281907622953934,14.40426871866323
8113.75,7.4458,3.6212,2.7679,2.9377,3.1903,46.9508,32.6007,3.5675,2.78,0.58,AkerBP,2.0,0.17362405,36.763264,30.862952502667905,3.1072293178392862,5.3303993390697055,12.9017710486535
8114.0,7.4447,3.6252,2.9144,3.0535,3.2379,43.2647,33.0412,3.5101,2.78,0.58,AkerBP,2.0,0.17394708,37.263474,31.26517383724451,3.1048508857553543,5.3751866238377914,11.545229886460378
8114.25,7.4436,3.7455,3.0911,2.8796,3.3656,42.4257,33.227,3.4749,2.78,0.58,AkerBP,2.0,0.17415416,37.47472,31.43248994112015,3.1026684626640897,5.400758596562578,10.712007175340592
8114.5,7.4425,3.7641,3.6798,3.7992,4.7026,41.5867,33.1284,3.4154,2.78,0.58,AkerBP,2.0,0.17508934,37.392525,31.332239786684514,3.0870007270610627,5.421813952124114,9.615250715551248
8114.75,7.4414,3.8992,3.8887,3.8101,3.8329,42.502,32.5914,3.2439,2.78,0.58,AkerBP,2.0,0.17814678,36.88016,30.80532762169838,3.0355089678578917,5.480195322390637,6.424089279635879
8115.0,7.4403,3.7252,3.2221,3.1273,3.2377,43.4174,31.4908,2.934,2.78,0.58,AkerBP,2.0,0.1839587,35.78353,29.712243259251117,2.9413918603010347,5.6478614095192325,0.2519379789037
8115.25,7.4392,3.227,2.5787,2.6041,2.6733,45.3854,30.1816,2.6135,2.78,0.58,AkerBP,2.0,0.19079918,34.420933,28.383868671655655,2.837096169337164,5.956381796671961,8.555430240564911
8115.5,7.4381,2.7461,2.2666,2.4012,2.3676,47.3534,29.2406,2.4075,2.78,0.58,AkerBP,2.0,0.19593339,33.412308,27.410415563881397,2.7633380603112374,6.259052263355073,14.78039710534734
8115.75,7.437,2.4834,1.9163,1.9137,1.9393,48.3736,28.8472,2.3156,2.78,0.58,AkerBP,2.0,0.19824897,32.9865,26.998092578947546,2.7313897211007068,6.410006590076178,17.956025267779708
8116.0,7.4359,2.3828,1.8558,1.8888,1.9155,49.3938,28.8447,2.2722,2.78,0.58,AkerBP,2.0,0.1985807,32.98968,26.990622453391552,2.727221588956058,6.427792788999184,20.025595852304267
8116.25,7.4348,2.3284,1.9498,1.9373,1.9438,51.3155,29.0761,2.2269,2.78,0.58,AkerBP,2.0,0.19790147,33.253235,27.222537004053592,2.737248608916434,6.374868004809477,22.917446177036854
8116.5,7.4337,2.2564,2.0723,2.0268,2.013,53.2371,29.4044,2.1757,2.78,0.58,AkerBP,2.0,0.1968162,33.622227,27.55197655200958,2.753101088607805,6.299817197393649,26.538635317727866
8116.75,7.4326,2.3496,2.2148,2.1471,2.1112,56.4078,29.6669,2.1376,2.78,0.58,AkerBP,2.0,0.1959155,33.914455,27.814731393158436,2.7662934295704393,6.243215862936682,29.411182146820707
8117.0,7.4315,2.3695,2.2971,2.1791,2.1985,59.5785,29.7917,2.1201,2.78,0.58,AkerBP,2.0,0.195481,34.05259,27.93939322590828,2.772679199569304,6.2175262710477055,30.78058580110863
8117.25,7.4304,2.4967,2.5284,2.2541,2.3881,61.5162,29.8127,2.115,2.78,0.58,AkerBP,2.0,0.19541885,34.07595,27.96013261169195,2.7736138226905815,6.214020831082221,31.140133460547574
8117.5,7.4293,2.5803,2.7422,2.6128,2.5124,63.4539,29.6756,2.1125,2.78,0.58,AkerBP,2.0,0.19601375,33.92606,27.82100312113762,2.765081971999258,6.2495682610035885,30.891454295822868
8117.75,7.4282,2.5329,2.5063,2.4384,2.3465,64.7266,28.8773,2.103,2.78,0.58,AkerBP,2.0,0.19956668,33.045498,27.005513288676738,2.715158398578254,6.481861916880261,29.108815909569845
8118.0,7.4271,2.412,2.2875,2.2739,2.2,65.9993,26.3969,2.0708,2.78,0.58,AkerBP,2.0,0.21191402,30.245888,24.4254819008708,2.5547680484997066,7.468369767393895,23.371066665042804
8118.25,7.4259,2.2287,2.0886,2.0972,2.0236,66.4292,22.3354,2.0057,2.78,0.58,AkerBP,2.0,0.23605698,25.635132,20.240018702745438,2.289401260643355,9.38143618316467,14.14475049326196
8118.5,7.4248,2.0881,1.9438,2.0735,1.9691,66.8592,18.6507,1.9279,2.78,0.58,AkerBP,2.0,0.2609531,21.655441,16.729836515784264,2.0659164683442963,10.299149545141665,7.1589018281184895
8118.75,7.4237,1.9187,1.7941,1.8768,1.7221,66.0418,16.5273,1.8713,2.78,0.58,AkerBP,2.0,0.27681345,19.422028,14.81529009461403,1.9436348088830515,10.358678703635626,3.8654843629055495
8119.0,7.4226,1.8113,1.7408,1.9556,1.7765,65.2244,15.6838,1.8458,2.78,0.58,AkerBP,2.0,0.28355402,18.541733,14.072430292367935,1.8956415825412043,10.27410262584364,2.7002699393869425
8119.25,7.4215,1.8159,1.74,2.0239,1.8568,64.5076,15.4579,1.8389,2.78,0.58,AkerBP,2.0,0.28538653,18.306858,13.875701449513436,1.8829518261114249,10.235533613793365,2.3955531084574955
8119.5,7.4204,1.8709,1.8427,1.9832,1.8848,63.7908,15.42,1.8405,2.78,0.58,AkerBP,2.0,0.28550613,18.26485,13.843831207752228,1.8819262028578743,10.221587498364283,2.2508124345489944
8119.75,7.4193,1.9732,1.9594,2.087,2.0661,64.5805,15.4206,1.857,2.78,0.58,AkerBP,2.0,0.28436822,18.249615,13.850547877550126,1.8885614423582224,10.181524210795136,1.699593018751882
8120.0,7.4182,2.0859,2.0704,2.162,2.2028,65.3703,15.4363,1.9175,2.78,0.58,AkerBP,2.0,0.2800269,18.206268,13.886498460769653,1.9144238590197393,10.039980689869633,0.16042456220394552
8120.25,7.4171,2.2428,2.2047,2.2939,2.4062,64.8708,15.4703,2.0596,2.78,0.58,AkerBP,2.0,0.26930854,18.089325,13.966392043232918,1.9813021322475015,9.721259166060655,3.8016055424596322
8120.5,7.416,2.3728,2.3847,2.4254,2.6089,64.3713,15.5141,2.2763,2.78,0.58,AkerBP,2.0,0.25166085,17.87054,14.072842385172844,2.1018400426681647,9.289985334806111,7.664190015895763
8120.75,7.4149,2.5049,2.6004,2.5515,2.831,62.5535,15.5479,2.4795,2.78,0.58,AkerBP,2.0,0.23409998,17.627449,14.151661031246185,2.2367864607525396,8.980241503700276,9.788809810343222
8121.0,7.4138,2.5373,2.5065,2.5618,2.8693,60.7357,15.5601,2.5904,2.78,0.58,AkerBP,2.0,0.22436315,17.479061,14.181133116483688,2.319065285795431,8.862198080451364,10.474626088811334
8121.25,7.4127,2.5388,2.4039,2.382,2.665,58.2921,15.5411,2.6344,2.78,0.58,AkerBP,2.0,0.22047184,17.392475,14.17083599716425,2.353252804876591,8.817033561560958,10.672152866816308
8121.5,7.4116,2.5766,2.4855,2.4917,2.6962,55.8486,15.4601,2.6791,2.78,0.58,AkerBP,2.0,0.21640615,17.235271,14.107061257660389,2.3890375450478643,8.751811064220878,10.826861817481086
8121.75,7.4105,2.6142,2.5098,2.5786,2.6643,54.3608,15.2896,2.766,2.78,0.58,AkerBP,2.0,0.2084754,16.914806,13.968046555817127,2.461628662469309,8.643479516683716,11.004025218029325
8122.0,7.4094,2.7044,2.6562,2.7132,2.7892,52.873,15.0761,2.8853,2.78,0.58,AkerBP,2.0,0.19783522,16.498798,13.78473743289709,2.5659790374406874,8.565627497183687,11.067166761144856
8122.25,7.4083,2.7666,2.7003,2.7995,2.8333,52.7857,14.9137,2.9855,2.78,0.58,AkerBP,2.0,0.18929702,16.170307,13.63556158900261,2.655975777534141,8.570230130667715,11.03748861047929
8122.5,7.4072,2.7588,2.5825,2.6859,2.6553,52.6984,14.8365,3.0355,2.78,0.58,AkerBP,2.0,0.18520227,16.011578,13.561060203909873,2.7012257959711596,8.596635298689892,11.012162873623463
8122.75,7.4061,2.7624,2.6257,2.6789,2.6766,52.7255,14.7983,3.0522,2.78,0.58,AkerBP,2.0,0.18382168,15.944902,13.524907855987548,2.7164955802287567,8.60498938399986,10.998768749467379
8123.0,7.405,2.6375,2.5374,2.5985,2.5997,52.7526,14.6989,3.0673,2.78,0.58,AkerBP,2.0,0.18238504,15.812528,13.435589720904828,2.731018545337883,8.594590609468549,10.963435420797344
8123.25,7.4039,2.7418,2.6132,2.701,2.6036,51.9688,14.374,3.1121,2.78,0.58,AkerBP,2.0,0.17807916,15.3853655,13.140612694621087,2.774269215524852,8.580682519680769,10.855396178630116
8123.5,7.4028,2.9655,2.82,2.8185,2.6844,51.1849,13.7321,3.2108,2.78,0.58,AkerBP,2.0,0.16912241,14.519019,12.533688368499279,2.8668310480648236,8.72708203043032,10.712873798902962
8123.75,7.4017,3.2424,2.9956,3.1676,2.8896,49.1965,12.9875,3.3471,2.78,0.58,AkerBP,2.0,0.15792637,13.471303,11.78286445170641,2.9868976174218838,9.275345896389538,10.761625962119938
8124.0,7.4006,3.8145,3.6827,3.7961,3.5311,47.2082,12.4612,3.4615,2.78,0.58,AkerBP,2.0,0.14940152,12.70856,11.225217424035073,3.081474522750298,9.91864809139511,10.97863577205552
8124.25,7.3995,4.4688,4.4934,4.7223,4.4087,46.4744,12.2272,3.5183,2.78,0.58,AkerBP,2.0,0.14539187,12.366054,10.972318928539753,3.127102649754959,10.263028914716752,11.118931024785862
8124.5,7.3984,4.8316,4.9261,4.6351,4.5923,45.7406,12.1617,3.5349,2.78,0.58,AkerBP,2.0,0.14424132,12.270031,10.901175877153873,3.1403510920446007,10.364703313238497,11.161529546957459
8124.75,7.3973,4.8087,4.5971,4.1286,4.1785,47.6754,12.1488,3.5373,2.78,0.58,AkerBP,2.0,0.1440631,12.252213,10.887616046965123,3.1422387546435315,10.381140137584591,11.168440487277543
8125.0,7.3962,4.5301,3.9559,3.8445,3.6537,49.6102,12.1332,3.5334,2.78,0.58,AkerBP,2.0,0.14422247,12.238894,10.874708603024482,3.138907293132195,10.37229582447762,11.164677275932666
8125.25,7.3951,3.9864,3.4998,3.2803,3.2434,51.2917,12.0506,3.5092,2.78,0.58,AkerBP,2.0,0.14527301,12.172576,10.808088145554066,3.11829424521913,10.310788296399624,11.139454997745068
8125.5,7.394,3.5117,3.3704,3.1101,3.0182,52.9732,11.7712,3.4274,2.78,0.58,AkerBP,2.0,0.14896427,11.947002,10.581446646749974,3.0481374191752657,10.107324259633904,11.0656060227792
8125.75,7.3929,3.2416,3.1558,2.9181,2.8478,54.6015,11.2205,3.2662,2.78,0.58,AkerBP,2.0,0.15691945,11.496835,10.128993676304818,2.907971625699173,9.727786851701632,10.967741543715242
8126.0,7.3918,2.9901,2.9719,2.7411,2.647,56.2299,10.5846,3.0801,2.78,0.58,AkerBP,2.0,0.16733584,10.968602,9.598355174660682,2.7440602332171458,9.317733550056856,10.910027816721993
8126.25,7.3907,2.8913,2.8272,2.6707,2.5584,55.7158,10.1371,2.9493,2.78,0.58,AkerBP,2.0,0.17551371,10.592393,9.221210215687751,2.628484034497765,9.03502761452732,10.877698623477947
8126.5,7.3896,2.9472,2.8095,2.7058,2.5739,55.2017,9.9368,2.8915,2.78,0.58,AkerBP,2.0,0.1793527,10.422197,9.051548506021499,2.5775246580880045,8.908818673803449,10.858562749852869
8126.75,7.3885,3.211,3.0126,2.8915,2.7309,55.5542,9.8638,2.8774,2.78,0.58,AkerBP,2.0,0.18018217,10.351586,8.987321352660656,2.5650480948299723,8.885811222240351,10.855352233614648
8127.0,7.3874,3.8093,3.5581,3.259,3.0049,55.9068,9.7545,2.8866,2.78,0.58,AkerBP,2.0,0.17877862,10.20952,8.8812809497118,2.5728382349447667,8.951961149092224,10.869596239701842
8127.25,7.3863,4.3083,4.5222,3.7655,3.4564,55.573,9.4206,2.9291,2.78,0.58,AkerBP,2.0,0.17306508,9.765008,8.556147437989711,2.610478338089789,9.176194318942413,10.877800754846572
8127.5,7.3852,4.5725,5.1003,4.09,3.6748,55.2393,8.7858,3.0239,2.78,0.58,AkerBP,2.0,0.16005725,8.938927,7.953145962953568,2.7032479063791395,9.47727056211651,10.603925183400918
8127.75,7.3841,4.2202,4.0349,3.7861,3.5203,55.5516,8.0862,3.1551,2.78,0.58,AkerBP,2.0,0.14183924,8.088282,7.335358837246895,2.8518492564562163,9.28546366344024,9.611446342232693
8128.0,7.383,3.4079,3.3047,3.3897,2.9318,55.8639,7.6141,3.2655,2.78,0.58,AkerBP,2.0,0.12716831,7.6081095,6.994127160012722,2.994195099626817,8.142431015974019,8.308219273409367
8128.25,7.3819,3.0125,2.9872,2.7632,2.379,56.5804,7.4098,3.3204,2.78,0.58,AkerBP,2.0,0.12027902,7.4391656,6.878765881508588,3.070942246874824,7.166645773049359,7.512882578158524
8128.5,7.3808,3.2998,3.1822,3.4179,2.6319,57.2969,7.3557,3.3378,2.78,0.58,AkerBP,2.0,0.118252926,7.3978243,6.8517529101669785,3.09526220461685,6.851109885300123,7.266396889662352
8128.75,7.3797,3.8575,3.7206,4.8284,3.2274,59.8911,7.3686,3.3537,2.78,0.58,AkerBP,2.0,0.11725743,7.403262,6.861150505244732,3.1113396569283367,6.88664732452933,7.226655427487945
8129.0,7.3786,5.0356,4.5226,5.9549,4.0362,62.4853,7.5007,3.4311,2.78,0.58,AkerBP,2.0,0.1134811,7.476085,6.943168241530657,3.1823043959684023,7.433063027042055,7.25119069778198
8129.25,7.3775,6.0718,5.7373,6.0386,5.0593,62.0176,8.0057,3.7307,2.78,0.58,AkerBP,2.0,0.10056068,7.7441125,7.244917901456356,3.4539283859638195,9.503005340490443,7.418758250091957
8129.5,7.3764,7.0631,6.7457,5.7818,6.4491,61.5499,9.3367,4.5764,2.78,0.58,AkerBP,2.0,0.074394755,8.391965,7.974464208632708,4.191757371887181,14.590120613999513,8.404917142575366
8129.75,7.3753,9.6577,8.1563,7.4334,8.1254,56.6171,11.8708,6.4553,2.78,0.58,AkerBP,2.0,0.045029476,9.594765,9.287899763286113,5.644379125035485,21.758434450196166,12.562094325043224
8130.0,7.3742,13.9819,11.8803,8.9575,11.7089,51.6844,15.056,9.492,2.78,0.58,AkerBP,2.0,0.02662886,12.157425,11.907715057581663,7.938035652820723,20.910500414574496,16.371305806777052
8130.25,7.373,20.3028,14.1498,11.6565,15.0946,46.1583,17.2837,12.2377,2.78,0.58,AkerBP,2.0,0.01760259,14.249123,14.047236708588898,10.071131241892829,18.725523420396687,17.70405188971107
8130.5,7.3719,27.5527,26.6223,20.1096,25.5812,40.6322,18.3191,13.5811,2.78,0.58,AkerBP,2.0,0.014154556,15.236889,15.060567012447864,11.222634597453672,17.78762596171283,17.365790713169975
8130.75,7.3708,35.1691,36.0194,29.8196,38.3238,37.1713,19.5442,14.7817,2.78,0.58,AkerBP,2.0,0.012463672,16.52115,16.349886053688824,12.305700172792452,16.34405064577305,16.750440255231457
8131.0,7.3697,36.3006,45.3108,33.3636,41.6195,33.7103,22.3392,17.4417,2.78,0.58,AkerBP,2.0,0.009776926,19.535252,19.371437208093703,14.804768944039656,13.285000321883949,15.118543811442372
8131.25,7.3686,36.2292,50.5311,37.3339,44.729,33.9077,27.3237,22.606,2.78,0.58,AkerBP,2.0,0.0057572834,25.339779,25.209896773174407,20.340586036168027,7.736152961808218,10.021295071361473
8131.5,7.3675,36.1106,43.7017,44.2184,49.7358,34.105,33.0691,29.3765,2.78,0.58,AkerBP,2.0,0.0025303469,32.922188,32.84591681055259,28.851318972846084,0.6748994966521956,1.7877590153827596
8131.75,7.3664,36.1973,44.8255,37.5436,55.6504,33.9432,36.7276,34.2225,2.78,0.58,AkerBP,2.0,0.0010139191,37.716812,37.68138848887989,35.41750195634955,2.5969257149388665,3.491860490465484
8132.0,7.3653,36.4663,42.7019,39.6639,59.0818,33.7814,38.0014,35.9537,2.78,0.58,AkerBP,2.0,0.000744035,38.99456,38.967614071602,37.16319882155383,2.542574935665537,3.364045485037227
8132.25,7.3642,35.8599,40.0749,42.407,62.5568,34.5812,38.4867,36.3921,2.78,0.58,AkerBP,2.0,0.00074167264,39.498566,39.47133446347551,37.626033248952766,2.5583759155123937,3.3906623936314926
